Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
5881664375,"Aug 31, 2021, 9:00:58 AM",Afternoon Ride,Ride,"",9247,43.21,179.0,37,,,Road sweeper,activities/6253463068.fit.gz,,9.5,9247.0,7687.0,43209.1,11.8,5.621,221.0,234.0,555.4,603.2,16.7,0.0,,,93.0,55.0,,131.0,,129.0,1375.0,,25.0,37.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,4.673,12124.1,,,,,,,,,,,,,,,,,,,,,""
5876935444,"Aug 30, 2021, 12:50:25 PM",Evening Ride,Ride,"",1314,4.37,,,,,Road sweeper,activities/6248527865.fit.gz,,9.5,1314.0,1156.0,4377.8,7.2,3.787,35.0,6.0,578.0,612.0,23.5,0.8,,,80.0,47.0,,,,103.0,130.0,,25.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,3.332,1747.8,,,,,,,,,,,,,,,,,,,,,""
5876484925,"Aug 30, 2021, 11:14:24 AM",Afternoon Ride,Ride,"",969,4.15,,,,,Road sweeper,activities/6248056465.fit.gz,,9.5,969.0,825.0,4149.6,11.9,5.03,7.0,44.0,565.8,602.6,4.9,-0.9,,,82.0,43.0,,,,81.0,129.0,,24.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,4.282,2105.7,,,,,,,,,,,,,,,,,,,,,""
5875262435,"Aug 29, 2021, 11:57:55 PM",Aaaaannnnnnnddddddd........ I complete 1000 kms this month,Ride,"",15464,68.06,181.0,39,,,Black Gold,activities/6246768746.fit.gz,,9.5,15464.0,11353.0,68064.4,15.3,5.995,393.0,407.0,538.8,644.8,12.2,0.0,,,112.0,54.0,,120.0,,83.0,1724.0,,23.0,39.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.401,14185.4,,,,,,,,,,,,,,,,,,,,,""
5870267673,"Aug 29, 2021, 8:02:59 AM",Afternoon Ride,Ride,,1606,7.72,,,,,Black Gold,activities/6241525471.fit.gz,,9.5,1606.0,1505.0,7724.8,8.9,5.133,53.0,28.0,580.6,621.4,12.1,0.2,,,106.0,45.0,,,,75.0,266.0,,32.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.81,4657.9,,,,,,,,,,,,,,,,,,,,,""
5865378884,"Aug 28, 2021, 9:37:47 AM",Afternoon Ride,Ride,,1428,6.99,,,,,Black Gold,activities/6236385405.fit.gz,,9.5,1428.0,1247.0,6990.0,11.7,5.605,32.0,54.0,562.2,599.8,5.9,-0.3,,,82.0,48.0,,,,67.0,240.0,,28.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.895,5061.0,,,,,,,,,,,,,,,,,,,,,""
5864305877,"Aug 27, 2021, 11:43:35 PM",Millenium national school-> dahanukar-> SNDT-> UG-> Pashan circle-> pashan-sus-> ghotawde phata-> hinjewadi phase -3->2->1-> wakad-> Baner-> goodluck cafe-> home,Ride,"Extremely nice countryside roads, all thanks to Dada's farmhouse being there 🤣🤣🤣🤣😅",18653,76.05,181.0,72,,,Black Gold,activities/6235244750.fit.gz,,9.5,18653.0,12693.0,76049.4,13.5,5.991,538.0,557.0,547.6,654.0,13.8,0.0,,,88.0,54.0,,132.0,,87.0,2437.0,,23.0,72.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.077,15772.4,,,,,,,,,,,,,,,,,,,,,media/456ff75d-bc6e-4173-bd9d-c9018896f62a.jpg|media/ee1c6105-d276-496c-882f-b7cccbce3cf7.jpg|media/00a62a6e-48ad-4e5c-8e62-d14bee377bed.jpg|media/ae1ee055-1edb-43a1-b1da-7752bef09b14.jpg|media/b06cf644-1009-42dc-b9fc-bffb4c2e9d70.jpg|media/60b02719-687d-4dd4-aaa1-2d997b46a591.jpg|media/81988288-ba84-4ec6-aee9-5345fadcc377.jpg|media/c7c31a71-c7de-4cb1-a65d-236bb8761218.jpg|media/5ea7e616-08c1-48e9-b9d2-874f740aec25.jpg|media/077d9913-822f-4794-973e-e30d931c53f6.jpg|media/0770236f-94d8-4f70-a74d-75ecf1925acc.jpg|media/5f8af998-67b4-4254-876d-ac7ba6f59610.jpg|media/27ce352f-5603-4c58-8ef2-4a131527693a.jpg|media/8322946a-701e-4172-90ab-63b49faeb106.jpg|media/a08db920-ffd8-4ab7-9435-ba042d58e54b.jpg|media/9307aaf7-4afe-4bce-b7b8-9b7c9949729f.jpg|media/54baf6e8-50a0-464a-a047-fa4d7c6e3dba.jpg|media/78efd629-37b0-44c8-afdf-8062bd0b7f0f.jpg|media/9c8144d4-e79b-4e08-a14e-e248dfa3a454.jpg|media/53dba8b5-3475-4b87-8d36-c410faa04f4f.jpg
5861113946,"Aug 27, 2021, 12:11:18 PM",Afternoon Ride,Ride,"",1057,4.10,,,true,,Road sweeper,activities/6231880876.fit.gz,,9.5,1057.0,984.0,4103.4,7.0,4.17,40.0,5.0,577.0,615.6,10.3,0.9,,,75.0,48.0,,,,118.0,133.0,,26.0,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,3.882,1782.5,,,,,,,,,,,,,,,,,,,,,""
5860797184,"Aug 27, 2021, 11:03:56 AM",Afternoon Ride,Ride,"",897,3.95,,,true,,Road sweeper,activities/6231550378.fit.gz,,9.5,897.0,833.0,3957.6,10.6,4.751,10.0,43.0,561.0,599.0,48.6,-0.9,,,73.0,43.0,,,,78.0,123.0,,25.0,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,4.412,2100.6,,,,,,,,,,,,,,,,,,,,,""
5859392115,"Aug 27, 2021, 12:07:46 AM",Morning Ride,Ride,"",8087,32.68,187.0,26,,"",Black Gold,activities/6230073231.fit.gz,,9.5,8087.0,6073.0,32681.4,13.8,5.381,164.0,172.0,557.6,613.4,11.8,0.0,,,92.0,52.0,,126.0,,71.0,1094.0,,21.0,26.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.041,8939.9,,,,,,,,,,,,,,,,,,,,,media/1ba935ac-edd8-4875-90fc-92a02aded23b.jpg|media/5fa77b23-25e6-4f6b-adfb-ff4c7a9358ae.jpg
5855765007,"Aug 26, 2021, 10:16:07 AM",Afternoon Ride,Ride,"",4486,12.31,,,true,,Road sweeper,activities/6226298462.fit.gz,,9.5,4486.0,2622.0,12310.7,8.8,4.695,79.0,80.0,566.6,623.4,25.4,0.0,,,101.0,49.0,,,,107.0,411.0,,26.0,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,2.744,6275.7,,,,,,,,,,,,,,,,,,,,,""
5850652212,"Aug 25, 2021, 12:36:13 PM",Evening Ride,Ride,,1364,4.46,,,,,Black Gold,activities/6220975512.fit.gz,,9.5,1364.0,1135.0,4459.7,7.1,3.929,47.0,11.0,576.2,617.0,7.1,0.8,,,71.0,41.0,,,,69.0,149.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,3.27,1971.9,,,,,,,,,,,,,,,,,,,,,""
5850180794,"Aug 25, 2021, 11:14:36 AM",Afternoon Ride,Ride,,833,4.08,,,,,Black Gold,activities/6220482047.fit.gz,,9.5,833.0,757.0,4083.6,12.1,5.394,12.0,43.0,558.6,598.2,28.9,-0.8,,,74.0,35.0,,,,46.0,131.0,,27.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.902,2240.3,,,,,,,,,,,,,,,,,,,,,""
5842871044,"Aug 24, 2021, 1:05:10 AM",Morning Ride,Ride,,8682,33.83,176.0,26,,,Black Gold,activities/6212866739.fit.gz,,9.5,8682.0,5669.0,33833.3,11.7,5.968,194.0,196.0,560.8,631.0,19.4,0.0,,,97.0,54.0,,128.0,,80.0,1163.0,,22.0,26.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,3.897,15379.7,,,,,,,,,,,,,,,,,,,,,""
5839383884,"Aug 23, 2021, 12:25:35 PM",Afternoon Ride,Ride,,1481,4.28,,,,,Black Gold,activities/6209242254.fit.gz,,9.5,1481.0,1118.0,4285.4,7.4,3.833,42.0,8.0,575.4,609.6,10.9,0.8,,,91.0,40.0,,,,67.0,137.0,,27.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,2.894,2174.1,,,,,,,,,,,,,,,,,,,,,""
5839054158,"Aug 23, 2021, 11:20:48 AM",Afternoon Ride,Ride,,897,3.95,,,,,Black Gold,activities/6208898214.fit.gz,,9.5,897.0,789.0,3954.2,12.1,5.012,8.0,43.0,562.6,597.6,4.5,-0.9,,,75.0,32.0,,,,41.0,114.0,,28.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.408,2084.0,,,,,,,,,,,,,,,,,,,,,""
5837719509,"Aug 23, 2021, 3:02:17 AM",Morning Ride,Ride,,1112,5.50,180.0,7,,,Black Gold,activities/6207493320.fit.gz,,9.5,1112.0,1095.0,5504.2,8.2,5.027,48.0,19.0,564.0,604.6,10.8,0.6,,,101.0,52.0,,136.0,,81.0,299.0,,25.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.95,1048.4,,,,,,,,,,,,,,,,,,,,,""
5837674330,"Aug 23, 2021, 12:13:44 AM",Morning Ride to ravet.,Ride,Back on roadie after many days,9279,53.08,176.0,53,,,Black Gold,activities/6207445517.fit.gz,,9.5,9279.0,7365.0,53081.4,16.1,7.207,317.0,358.0,560.0,653.2,9.8,-0.1,,,105.0,62.0,,137.0,,115.0,1585.0,,21.0,53.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,5.721,5926.6,,,,,,,,,,,,,,,,,,,,,media/ef74def9-3f66-4d4e-b983-a8d73714487a.jpg
5826835650,"Aug 21, 2021, 6:28:10 AM",Lunch Ride,Ride,"",3159,14.92,,,,,Road sweeper,activities/6196051917.fit.gz,,9.5,3159.0,2811.0,14921.2,9.9,5.308,73.0,95.0,560.8,607.6,17.3,-0.1,,,87.0,52.0,,,,111.0,499.0,,26.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,4.723,3697.3,,,,,,,,,,,,,,,,,,,,,""
5826573083,"Aug 21, 2021, 5:17:04 AM",Morning Ride,Ride,,1205,3.91,,,,,Black Gold,activities/6195774445.fit.gz,,9.5,1205.0,1071.0,3914.4,6.8,3.655,40.0,7.0,571.0,613.0,20.9,1.0,,,78.0,48.0,,,,64.0,124.0,,25.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,3.248,2056.6,,,,,,,,,,,,,,,,,,,,,""
5826424382,"Aug 21, 2021, 12:39:44 AM",Morning Ride to CC NDA,Ride,After many days,12023,33.96,177.0,34,,,Road sweeper,activities/6195617717.fit.gz,,9.5,12023.0,6380.0,33962.1,11.4,5.323,224.0,269.0,546.4,658.0,12.3,-0.2,,,91.0,58.0,,129.0,,120.0,1222.0,,21.0,34.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,2.825,20934.8,,,,,,,,,,,,,,,,,,,,,media/bb096aa2-4830-4894-b57c-58fc3312aeae.jpg|media/d0b68abf-9c14-4031-9e55-9bcf1216e186.jpg|media/4b23d361-39de-4928-a2b8-c79ff558c980.jpg|media/98e6d53e-0c86-4cc4-8370-656162ac4a3e.jpg|media/488b6043-fb86-4dcc-b94f-bc0b0b09066d.jpg|media/a378f4eb-784e-4843-a1c8-5ba8fc4f66ce.jpg|media/8e1f5899-aa20-4faa-a31c-2468e9e4fb94.jpg
5821272280,"Aug 20, 2021, 12:07:53 AM",Morning Ride,Ride,"",6011,20.74,164.0,15,,,Road sweeper,activities/6190213834.fit.gz,,9.5,6011.0,4373.0,20747.3,9.2,4.744,121.0,131.0,561.2,622.4,13.0,0.0,,,90.0,54.0,,119.0,,100.0,724.0,,22.0,15.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,3.452,6203.0,,,,,,,,,,,,,,,,,,,,,""
5818586030,"Aug 19, 2021, 2:06:25 PM",Evening Ride,Ride,"",3419,13.37,,,,,Road sweeper,activities/6187409502.fit.gz,,9.5,3419.0,2725.0,13374.8,9.3,4.908,75.0,83.0,568.0,611.2,10.5,-0.1,,,98.0,59.0,,,,112.0,459.0,,22.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,3.912,4765.8,,,,,,,,,,,,,,,,,,,,,""
5816130406,"Aug 19, 2021, 3:35:40 AM",Morning Ride,Ride,,883,4.05,176.0,4,,,Black Gold,activities/6184836320.fit.gz,,9.5,883.0,867.0,4057.9,8.1,4.68,40.0,6.0,576.6,613.4,10.6,0.9,,,100.0,57.0,,133.0,,87.0,221.0,,23.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.596,1731.2,,,,,,,,,,,,,,,,,,,,,""
5816021506,"Aug 19, 2021, 12:24:08 AM",Solo Cc Warje,Ride,Testing two garmins side by side,8464,36.08,176.0,24,,,Road sweeper,activities/6184722961.fit.gz,,9.5,8464.0,6582.0,36085.2,13.1,5.482,202.0,254.0,554.2,643.6,13.4,-0.1,,,107.0,55.0,,120.0,,121.0,1101.0,,21.0,24.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,4.263,13122.1,,,,,,,,,,,,,,,,,,,,,media/eaeca60e-1745-4d96-9390-495c9811b837.jpg
5815647244,"Aug 18, 2021, 12:21:12 PM",Afternoon Ride,Ride,,2568,4.59,178.0,7,,,Black Gold,activities/6184333033.fit.gz,,9.5,2568.0,1027.0,4598.9,8.4,4.478,55.0,21.0,577.0,627.8,33.5,0.8,,,86.0,47.0,,138.0,,86.0,275.0,,24.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,1.791,2119.2,,,,,,,,,,,,,,,,,,,,,""
5812100058,"Aug 18, 2021, 11:18:54 AM",Afternoon Ride,Ride,"",773,3.92,155.0,2,,,Road sweeper,activities/6180628280.fit.gz,,9.5,773.0,773.0,3922.3,9.5,5.074,10.0,44.0,560.8,597.4,6.0,-0.9,,,81.0,49.0,,117.0,,84.0,152.0,,23.0,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,5.074,1712.2,,,,,,,,,,,,,,,,,,,,,""
5812005976,"Aug 18, 2021, 8:31:52 AM",Afternoon Ride,Ride,"",1210,3.04,,,,,Road sweeper,activities/6180529335.fit.gz,,9.5,1210.0,721.0,3046.0,9.3,4.225,32.0,30.0,586.8,604.0,16.3,0.1,,,76.0,42.0,,,,99.0,110.0,,27.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,2.517,2134.0,,,,,,,,,,,,,,,,,,,,,""
5810646959,"Aug 18, 2021, 2:46:56 AM",Morning Ride,Ride,"",4053,9.84,156.0,8,,"",Road sweeper,activities/6179104486.fit.gz,,9.5,4053.0,2263.0,9841.7,8.2,4.349,77.0,46.0,554.2,608.4,22.7,0.3,,,86.0,55.0,,128.0,,111.0,456.0,,23.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,2.428,5940.6,,,,,,,,,,,,,,,,,,,,,""
5810490124,"Aug 18, 2021, 12:16:50 AM",Morning Ride,Ride,"",7888,37.38,175.0,22,,"",Road sweeper,activities/6178941575.fit.gz,,9.5,7888.0,6253.0,37382.6,10.5,5.978,184.0,221.0,554.8,606.2,5.8,-0.1,,,91.0,60.0,,120.0,,135.0,1060.0,,21.0,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,4.739,7567.6,,,,,,,,,,,,,,,,,,,,,""
5805067894,"Aug 17, 2021, 3:23:18 AM",Morning Ride,Ride,,1106,4.86,,,,,Black Gold,activities/6173288053.fit.gz,,9.5,1106.0,1072.0,4862.0,6.5,4.535,41.0,5.0,566.2,603.0,4.4,0.8,,,78.0,54.0,,,,70.0,146.0,,24.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.396,2312.5,,,,,,,,,,,,,,,,,,,,,""
5805037122,"Aug 17, 2021, 12:11:54 AM",Morning Ride,Ride,,11133,52.25,,,,,Black Gold,activities/6173255964.fit.gz,,9.5,11133.0,8555.0,52249.1,12.5,6.107,291.0,337.0,552.0,618.6,11.4,-0.1,,,104.0,56.0,,,,81.0,1952.0,,22.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.693,13116.8,,,,,,,,,,,,,,,,,,,,,""
5801753456,"Aug 16, 2021, 12:37:07 PM",Evening Ride,Ride,"",1586,4.34,,,,,Road sweeper,activities/6169835911.fit.gz,,9.5,1586.0,1186.0,4343.3,7.5,3.662,41.0,14.0,577.2,610.6,13.7,0.7,,,108.0,53.0,,,,100.0,139.0,,25.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,2.739,2049.6,,,,,,,,,,,,,,,,,,,,,""
5801394075,"Aug 16, 2021, 11:25:41 AM",Afternoon Ride,Ride,"",862,3.99,,,,,Road sweeper,activities/6169459381.fit.gz,,9.5,862.0,821.0,3989.0,11.8,4.859,8.0,45.0,560.8,598.6,6.5,-0.9,,,83.0,44.0,,,,72.0,118.0,,24.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,4.628,2147.7,,,,,,,,,,,,,,,,,,,,,""
5800965981,"Aug 16, 2021, 9:26:46 AM",Afternoon Ride,Ride,"",1825,6.54,,,,,Road sweeper,activities/6169009831.fit.gz,,9.5,1825.0,1431.0,6542.9,8.2,4.572,68.0,34.0,569.4,629.0,20.3,0.6,,,129.0,59.0,,,,126.0,231.0,,24.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,3.585,3693.8,,,,,,,,,,,,,,,,,,,,,""
5800345118,"Aug 16, 2021, 6:14:01 AM",Lunch Ride,Ride,"",1339,4.96,,,true,,Road sweeper,activities/6168354002.fit.gz,,9.5,1339.0,982.0,4964.1,11.1,5.055,21.0,51.0,566.8,606.6,7.8,-0.6,,,83.0,51.0,,,,96.0,164.0,,26.0,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,3.707,2030.1,,,,,,,,,,,,,,,,,,,,,""
5799966513,"Aug 16, 2021, 12:47:03 AM",Morning Ride,Ride,"",7741,19.96,,,,,Road sweeper,activities/6167952625.fit.gz,,9.5,7741.0,4445.0,19959.9,9.7,4.49,95.0,107.0,559.8,606.8,23.2,-0.1,,,88.0,51.0,,,,90.0,596.0,,22.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,2.578,12557.5,,,,,,,,,,,,,,,,,,,,,""
5794326758,"Aug 15, 2021, 1:44:09 AM",Morning Ride,Ride,"",7856,15.81,,,,,Road sweeper,activities/6162037421.fit.gz,,9.5,7856.0,3020.0,15812.6,9.8,5.236,82.0,86.0,561.0,603.8,20.3,0.0,,,103.0,57.0,,,,118.0,554.0,,22.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,2.013,5834.2,,,,,,,,,,,,,,,,,,,,,""
5788918010,"Aug 14, 2021, 12:11:59 AM",1km for every completed year of independence,Ride,"",18041,74.24,,,,,Black Gold,activities/6156342856.fit.gz,,9.5,18041.0,11166.0,74240.7,11.7,6.649,424.0,440.0,552.2,634.2,20.8,0.0,,,125.0,58.0,,,,101.0,2944.0,,24.0,,,,,,,5.0,,,,,0.0,201.0,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,4.115,13523.0,,,,,,,,,,,,,,,,,,,,,media/1fc1cb91-aed1-427e-bd63-0aacc557b627.jpg|media/a3287de7-9ce3-4018-9c5d-5b820ca35955.jpg|media/39880d9e-8b40-4f0d-899d-8981b692404b.jpg|media/fd844123-5adc-417c-aed5-e8afce5ec53b.jpg|media/4498f78e-5d7d-4cf7-8683-2d222be53078.jpg
5785824586,"Aug 13, 2021, 12:40:43 PM",Evening Ride,Ride,"",1331,5.27,,,,,Road sweeper,activities/6153081571.fit.gz,,9.5,1331.0,1299.0,5277.4,6.8,4.063,48.0,10.0,576.8,617.2,6.6,0.7,,,122.0,54.0,,,,107.0,156.0,,25.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,3.965,3227.9,,,,,,,,,,,,,,,,,,,,,""
5785824412,"Aug 13, 2021, 11:22:30 AM",Afternoon Ride,Ride,"",800,4.11,,,,,Road sweeper,activities/6153081366.fit.gz,,9.5,800.0,785.0,4110.8,12.3,5.237,11.0,47.0,559.2,595.4,13.4,-0.8,,,86.0,48.0,,,,86.0,128.0,,24.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,5.139,2796.7,,,,,,,,,,,,,,,,,,,,,""
5778501678,"Aug 12, 2021, 2:23:00 AM",Morning Ride,Ride,"",622,3.45,152.0,2,,,Road sweeper,activities/6145416889.fit.gz,,9.5,622.0,603.0,3456.8,8.8,5.733,14.0,23.0,564.4,583.0,31.0,-0.2,,,81.0,55.0,,128.0,,124.0,150.0,,23.0,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,5.558,,,,,,,,,,,,,,,,,,,,,,""
5778455876,"Aug 12, 2021, 12:15:19 AM",Morning Ride,Ride,"",6885,39.62,171.0,27,,,Road sweeper,activities/6145369682.fit.gz,,9.5,6885.0,6247.0,39626.3,11.4,6.343,158.0,201.0,551.0,605.4,15.9,-0.1,,,93.0,60.0,,127.0,,148.0,1244.0,,22.0,27.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,5.755,6694.5,,,,,,,,,,,,,,,,,,,,,""
5774975468,"Aug 11, 2021, 12:33:36 PM",Evening Ride,Ride,"",1337,4.83,,,,,Road sweeper,activities/6141758630.fit.gz,,9.5,1337.0,1086.0,4834.9,7.9,4.452,39.0,9.0,577.0,612.4,8.2,0.7,,,82.0,55.0,,,,129.0,149.0,,26.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,3.616,2283.8,,,,,,,,,,,,,,,,,,,,,""
5774576345,"Aug 11, 2021, 11:26:05 AM",Afternoon Ride,Ride,"",740,3.98,,,,,Road sweeper,activities/6141343280.fit.gz,,9.5,740.0,740.0,3979.6,11.0,5.378,8.0,44.0,559.4,597.6,5.0,-0.9,,,82.0,47.0,,,,90.0,125.0,,27.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,5.378,2141.1,,,,,,,,,,,,,,,,,,,,,""
5767102635,"Aug 10, 2021, 3:31:06 AM",Morning Ride,Ride,,1275,6.69,161.0,6,,,Black Gold,activities/6133544454.fit.gz,,9.5,1275.0,1186.0,6693.9,9.1,5.644,43.0,17.0,563.6,603.2,4.8,0.4,,,107.0,51.0,,134.0,,91.0,313.0,,27.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,5.25,2363.3,,,,,,,,,,,,,,,,,,,,,""
5766938350,"Aug 10, 2021, 12:11:17 AM",Morning Ride,Ride,,7975,41.44,182.0,47,,,Black Gold,activities/6133371947.fit.gz,,9.5,7975.0,5883.0,41441.1,13.9,7.044,239.0,280.0,558.6,622.8,9.9,-0.1,,,93.0,57.0,,138.0,,109.0,1420.0,,22.0,47.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,5.196,5423.1,,,,,,,,,,,,,,,,,,,,,""
5751012809,"Aug 7, 2021, 12:13:43 AM",Morning Ride,Ride,"",16064,86.63,181.0,94,,,Black Gold,activities/6116668484.fit.gz,,9.5,16064.0,12049.0,86629.5,12.8,7.19,327.2,351.0,538.3,598.6,13.2,0.0,,,108.0,64.0,,141.0,,113.0,2535.0,,24.0,94.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7940261.0,,,,,,,,,,,,5.393,22173.7,,,,,,,,,,,,,,,,,,,,,media/bb9eeacb-1a0d-4f45-93d6-c5100f7ea900.jpg|media/47b6756b-9b46-4550-81dc-aac76adde726.jpg
5747132010,"Aug 6, 2021, 9:32:29 AM",Afternoon Ride,Ride,"",1488,4.36,,,true,,Road sweeper,activities/6112609657.fit.gz,,9.5,1488.0,1120.0,4366.2,6.7,3.898,43.0,8.0,570.4,608.0,6.2,0.9,,,77.0,50.0,,,,112.0,134.0,,31.0,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,9402698.0,,,,,,,,,,,,2.934,1604.3,,,,,,,,,,,,,,,,,,,,,""
